year_month,state,district,pincode,risk_category,risk_reason,anomaly_score,total_activity,trend_status,policy_recommendation
2025-09,uttar pradesh,sitapur,261001,CRITICAL,Unusual activity spike (>50% increase),-0.24123064424125717,6199.0,SURGING,Maintain current service levels; can serve as model regions
2025-12,maharashtra,thane,421301,CRITICAL,No specific concerns,-0.24112252324035865,9416.0,UNUSUAL,Maintain current service levels; can serve as model regions
2025-12,chhattisgarh,mungeli,495334,CRITICAL,No specific concerns,-0.24105365100722886,11166.0,UNUSUAL,Maintain current service levels; can serve as model regions
2025-09,maharashtra,sangli,416416,CRITICAL,Unusual activity spike (>50% increase),-0.24092113490798217,4741.0,SURGING,Maintain current service levels; can serve as model regions
2025-09,madhya pradesh,morena,476001,CRITICAL,Unusual activity spike (>50% increase),-0.24087404026079517,6037.0,SURGING,Maintain current service levels; can serve as model regions
2025-12,uttar pradesh,unnao,209801,CRITICAL,No specific concerns,-0.24082229458859816,10309.0,UNUSUAL,Maintain current service levels; can serve as model regions
2025-11,uttar pradesh,varanasi,221001,CRITICAL,Unusual activity spike (>50% increase),-0.24078244001054872,8914.0,SURGING,Maintain current service levels; can serve as model regions
2025-11,maharashtra,nashik,422003,CRITICAL,Unusual activity spike (>50% increase),-0.24067928406228944,7751.0,SURGING,Maintain current service levels; can serve as model regions
2025-12,madhya pradesh,indore,452001,CRITICAL,No specific concerns,-0.2406673478852589,7349.0,UNUSUAL,Maintain current service levels; can serve as model regions
2025-10,maharashtra,nashik,423203,CRITICAL,No specific concerns,-0.24041279308568664,10156.0,UNUSUAL,Maintain current service levels; can serve as model regions
2025-12,uttar pradesh,siddharthnagar,272192,CRITICAL,Unusual activity spike (>50% increase),-0.24024983718457893,7852.0,SURGING,Maintain current service levels; can serve as model regions
2025-11,uttar pradesh,kheri,262802,CRITICAL,Unusual activity spike (>50% increase),-0.240131729306318,6954.0,SURGING,Maintain current service levels; can serve as model regions
2025-12,chhattisgarh,surguja,497116,CRITICAL,Unusual activity spike (>50% increase),-0.24005696405981958,9057.0,SURGING,Maintain current service levels; can serve as model regions
2025-11,haryana,karnal,132001,CRITICAL,Unusual activity spike (>50% increase),-0.24001024274252392,6520.0,SURGING,Maintain current service levels; can serve as model regions
2025-10,uttar pradesh,saharanpur,247001,CRITICAL,Sharp decline in activity (>30% drop),-0.2400087444287714,7361.0,DECLINING,Maintain current service levels; can serve as model regions
2025-09,chhattisgarh,raigarh,496116,CRITICAL,Unusual activity spike (>50% increase),-0.23992966187186993,5601.0,SURGING,Maintain current service levels; can serve as model regions
2025-10,maharashtra,thane,421302,CRITICAL,No specific concerns,-0.2399042382708101,9002.0,UNUSUAL,Maintain current service levels; can serve as model regions
2025-09,assam,nagaon,782124,CRITICAL,Unusual activity spike (>50% increase),-0.23985491690537386,5583.0,SURGING,Maintain current service levels; can serve as model regions
2025-09,chhattisgarh,raigarh,496113,CRITICAL,Unusual activity spike (>50% increase),-0.23976489882005847,5088.0,SURGING,Maintain current service levels; can serve as model regions
2025-09,bihar,araria,854318,CRITICAL,Unusual activity spike (>50% increase),-0.2397611838969611,7055.0,SURGING,Maintain current service levels; can serve as model regions
2025-09,assam,dhubri,783348,CRITICAL,Unusual activity spike (>50% increase),-0.23963461484880966,5224.0,SURGING,Maintain current service levels; can serve as model regions
2025-12,haryana,gurgaon,122001,CRITICAL,No specific concerns,-0.2395981346461853,8892.0,UNUSUAL,Maintain current service levels; can serve as model regions
2025-09,rajasthan,bikaner,334803,CRITICAL,Unusual activity spike (>50% increase),-0.23950064681608352,4297.0,SURGING,Maintain current service levels; can serve as model regions
2025-12,bihar,purnia,854204,CRITICAL,Unusual activity spike (>50% increase),-0.23939000937558796,7684.0,SURGING,Maintain current service levels; can serve as model regions
2025-12,maharashtra,chandrapur,442401,CRITICAL,No specific concerns,-0.23937656572532584,6128.0,UNUSUAL,Maintain current service levels; can serve as model regions
2025-09,west bengal,south 24 parganas,743329,CRITICAL,Unusual activity spike (>50% increase),-0.23925758088306093,5910.0,SURGING,Maintain current service levels; can serve as model regions
2025-12,uttar pradesh,muzaffarnagar,251001,CRITICAL,No specific concerns,-0.2392423109873696,8729.0,UNUSUAL,Maintain current service levels; can serve as model regions
2025-09,rajasthan,ajmer,305001,CRITICAL,Unusual activity spike (>50% increase),-0.23920355979845054,5058.0,SURGING,Maintain current service levels; can serve as model regions
2025-09,uttar pradesh,jaunpur,222001,CRITICAL,Unusual activity spike (>50% increase),-0.2391136204507467,5579.0,SURGING,Maintain current service levels; can serve as model regions
2025-12,chhattisgarh,surguja,497101,CRITICAL,Unusual activity spike (>50% increase),-0.23904969867674075,8281.0,SURGING,Maintain current service levels; can serve as model regions
2025-12,chhattisgarh,baloda bazar,493118,CRITICAL,No specific concerns,-0.23903778859097768,9168.0,UNUSUAL,Maintain current service levels; can serve as model regions
2025-11,chhattisgarh,raipur,492001,CRITICAL,Unusual activity spike (>50% increase),-0.2390329774996306,6451.0,SURGING,Maintain current service levels; can serve as model regions
2025-11,uttarakhand,udham singh nagar,262308,CRITICAL,Unusual activity spike (>50% increase),-0.23901998075009934,6885.0,SURGING,Maintain current service levels; can serve as model regions
2025-11,haryana,panipat,132103,CRITICAL,Unusual activity spike (>50% increase),-0.23894641390392068,9422.0,SURGING,Maintain current service levels; can serve as model regions
2025-10,maharashtra,aurangabad,431001,CRITICAL,No specific concerns,-0.23891359229897557,9357.0,UNUSUAL,Maintain current service levels; can serve as model regions
2025-10,uttar pradesh,firozabad,283203,CRITICAL,Sharp decline in activity (>30% drop),-0.23888661661314237,5955.0,DECLINING,Maintain current service levels; can serve as model regions
2025-09,uttar pradesh,shahjahanpur,242401,CRITICAL,Unusual activity spike (>50% increase),-0.23886033814263063,5540.0,SURGING,Maintain current service levels; can serve as model regions
2025-09,chhattisgarh,durg,491001,CRITICAL,Unusual activity spike (>50% increase),-0.23882895298137607,5571.0,SURGING,Maintain current service levels; can serve as model regions
2025-12,uttar pradesh,amroha,244221,CRITICAL,No specific concerns,-0.23878226789979795,7711.0,UNUSUAL,Maintain current service levels; can serve as model regions
2025-09,bihar,kishanganj,855117,CRITICAL,Unusual activity spike (>50% increase),-0.2387543184848272,6657.0,SURGING,Maintain current service levels; can serve as model regions
2025-09,bihar,nalanda,803101,CRITICAL,Unusual activity spike (>50% increase),-0.2387435814575487,5763.0,SURGING,Maintain current service levels; can serve as model regions
2025-09,uttar pradesh,meerut,250001,CRITICAL,Unusual activity spike (>50% increase),-0.2387110703405677,6064.0,SURGING,Maintain current service levels; can serve as model regions
2025-11,rajasthan,alwar,301001,CRITICAL,Unusual activity spike (>50% increase),-0.23861973578723095,6403.0,SURGING,Maintain current service levels; can serve as model regions
2025-12,uttar pradesh,gautam buddha nagar,201301,CRITICAL,No specific concerns,-0.2385745592656775,8719.0,UNUSUAL,Maintain current service levels; can serve as model regions
2025-12,haryana,panipat,132103,CRITICAL,No specific concerns,-0.23853124341328846,11946.0,UNUSUAL,Maintain current service levels; can serve as model regions
2025-09,rajasthan,pali,306401,CRITICAL,Unusual activity spike (>50% increase),-0.23824066670667232,5067.0,SURGING,Maintain current service levels; can serve as model regions
2025-09,bihar,west champaran,845438,CRITICAL,Unusual activity spike (>50% increase),-0.2382394991677238,6914.0,SURGING,Maintain current service levels; can serve as model regions
2025-11,maharashtra,raigarh,410206,CRITICAL,Unusual activity spike (>50% increase),-0.23823614722502184,8081.0,SURGING,Maintain current service levels; can serve as model regions
2025-12,uttar pradesh,lucknow,226003,CRITICAL,No specific concerns,-0.23816157222396828,10981.0,UNUSUAL,Maintain current service levels; can serve as model regions
2025-11,uttar pradesh,bulandshahr,203001,CRITICAL,Unusual activity spike (>50% increase),-0.23811835855531827,6749.0,SURGING,Maintain current service levels; can serve as model regions
2025-12,uttar pradesh,saharanpur,247001,CRITICAL,No specific concerns,-0.23808859971930096,13911.0,UNUSUAL,Maintain current service levels; can serve as model regions
2025-11,manipur,thoubal,795138,CRITICAL,Unusual activity spike (>50% increase),-0.2380870047074517,8662.0,SURGING,Maintain current service levels; can serve as model regions
2025-12,chhattisgarh,rajnandgaon,491441,CRITICAL,No specific concerns,-0.23803190139557528,9581.0,UNUSUAL,Maintain current service levels; can serve as model regions
2025-12,uttar pradesh,varanasi,221001,CRITICAL,No specific concerns,-0.23796581085222113,11672.0,UNUSUAL,Maintain current service levels; can serve as model regions
2025-12,maharashtra,thane,421302,CRITICAL,No specific concerns,-0.2379098132435532,14897.0,UNUSUAL,Maintain current service levels; can serve as model regions
2025-12,maharashtra,beed,431122,CRITICAL,No specific concerns,-0.23780650474381104,10045.0,UNUSUAL,Maintain current service levels; can serve as model regions
2025-12,madhya pradesh,morena,476001,CRITICAL,Unusual activity spike (>50% increase),-0.2374397310153682,7243.0,SURGING,Maintain current service levels; can serve as model regions
2025-12,chhattisgarh,bemetara,491337,CRITICAL,Unusual activity spike (>50% increase),-0.23742530970163678,6952.0,SURGING,Maintain current service levels; can serve as model regions
2025-11,madhya pradesh,burhanpur,450331,CRITICAL,Unusual activity spike (>50% increase),-0.23730512407914373,7030.0,SURGING,Maintain current service levels; can serve as model regions
2025-09,uttar pradesh,deoria,274001,CRITICAL,Unusual activity spike (>50% increase),-0.23726717535113429,5152.0,SURGING,Maintain current service levels; can serve as model regions
2025-12,uttar pradesh,agra,282001,CRITICAL,No specific concerns,-0.23711028978783288,8614.0,UNUSUAL,Maintain current service levels; can serve as model regions
2025-12,rajasthan,jaipur,302012,CRITICAL,No specific concerns,-0.23703582778069865,8187.0,UNUSUAL,Maintain current service levels; can serve as model regions
2025-12,rajasthan,bikaner,334001,CRITICAL,No specific concerns,-0.23702394993899267,7757.0,UNUSUAL,Maintain current service levels; can serve as model regions
2025-12,uttar pradesh,hardoi,241001,CRITICAL,No specific concerns,-0.23699267958816972,8018.0,UNUSUAL,Maintain current service levels; can serve as model regions
2025-12,uttar pradesh,meerut,250001,CRITICAL,No specific concerns,-0.23684549766525997,8310.0,UNUSUAL,Maintain current service levels; can serve as model regions
2025-12,chhattisgarh,bilaspur,495551,CRITICAL,No specific concerns,-0.2368022825612316,8564.0,UNUSUAL,Maintain current service levels; can serve as model regions
2025-11,maharashtra,sangli,416416,CRITICAL,Unusual activity spike (>50% increase),-0.23665502833208252,7778.0,SURGING,Maintain current service levels; can serve as model regions
2025-11,manipur,ukhrul,795142,CRITICAL,Unusual activity spike (>50% increase),-0.23664471638319284,7080.0,SURGING,Maintain current service levels; can serve as model regions
2025-12,maharashtra,solapur,413304,CRITICAL,No specific concerns,-0.23662536540242685,8270.0,UNUSUAL,Maintain current service levels; can serve as model regions
2025-09,bihar,lakhisarai,811311,CRITICAL,Unusual activity spike (>50% increase),-0.2365192110260247,6005.0,SURGING,Maintain current service levels; can serve as model regions
2025-12,chhattisgarh,narayanpur,494661,CRITICAL,Unusual activity spike (>50% increase),-0.23639199005987732,6703.0,SURGING,Maintain current service levels; can serve as model regions
2025-11,uttar pradesh,shamli,247774,CRITICAL,Unusual activity spike (>50% increase),-0.23638890765861054,7542.0,SURGING,Maintain current service levels; can serve as model regions
2025-12,uttar pradesh,pilibhit,262122,CRITICAL,No specific concerns,-0.23627096269464098,9687.0,UNUSUAL,Maintain current service levels; can serve as model regions
2025-11,uttar pradesh,pilibhit,262122,CRITICAL,Unusual activity spike (>50% increase),-0.23624564063523212,8471.0,SURGING,Maintain current service levels; can serve as model regions
2025-12,chhattisgarh,kabeerdham,491995,CRITICAL,Unusual activity spike (>50% increase),-0.23618312959565668,6966.0,SURGING,Maintain current service levels; can serve as model regions
2025-11,manipur,imphal east,795010,CRITICAL,Unusual activity spike (>50% increase),-0.2361535261897394,7645.0,SURGING,Maintain current service levels; can serve as model regions
2025-11,maharashtra,thane,401107,CRITICAL,Unusual activity spike (>50% increase),-0.23610897948811038,6828.0,SURGING,Maintain current service levels; can serve as model regions
2025-11,gujarat,surat,395004,CRITICAL,Unusual activity spike (>50% increase),-0.23610897948811038,6306.0,SURGING,Maintain current service levels; can serve as model regions
